区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-30 17,2024-12-30 17:00:47,000,894.6,1028.5,1.4,1.5,22,28774,0.0,-,299,4.5,299,5.2,-1.4,-0.2,-,-,27000
53865/汾西,小时数据,2024-12-30 16,2024-12-30 16:00:48,000,894.0,1027.4,2.8,1.5,20,30000,0.0,-,296,5.8,287,6.1,2.5,8.5,-,-,22400
53865/汾西,小时数据,2024-12-30 15,2024-12-30 15:00:47,000,893.7,1026.8,4.1,1.6,19,29947,0.0,-,283,3.3,304,4.5,5.6,13.5,-,-,25900
53865/汾西,小时数据,2024-12-30 14,2024-12-30 14:00:46,000,893.4,1026.5,3.9,1.6,20,30000,0.0,-,295,4.4,299,6.1,7.3,14.7,-,-,26200
53865/汾西,小时数据,2024-12-30 13,2024-12-30 13:00:45,000,894.0,1027.3,2.9,1.6,21,22967,0.0,-,288,6.4,287,6.6,7.3,13.4,-,-,19500
53865/汾西,小时数据,2024-12-30 12,2024-12-30 12:00:47,000,894.5,1028.6,1.8,1.7,24,20005,0.0,-,300,4.3,295,5.6,6.3,12.8,-,-,18400
53865/汾西,小时数据,2024-12-30 11,2024-12-30 11:00:45,000,895.2,1029.5,-0.1,1.6,27,16508,0.0,-,273,5.3,278,5.3,3.9,9.4,-,-,15700
53865/汾西,小时数据,2024-12-30 10,2024-12-30 10:00:46,000,895.1,1030.6,-1.7,1.7,31,14829,0.0,-,283,4.8,289,5.6,0.1,6.4,-,-,16000
53865/汾西,小时数据,2024-12-30 09,2024-12-30 09:00:47,000,894.5,1030.4,-2.5,1.6,32,16259,0.0,-,300,4.6,307,4.3,-3.8,-2.5,-,-,17000
53865/汾西,小时数据,2024-12-30 08,2024-12-30 08:00:47,000,893.9,1028.7,-2.3,1.7,32,17200,0.0,-,332,3.8,331,4.1,-4.6,-4.2,-,-,17600
53865/汾西,小时数据,2024-12-30 07,2024-12-30 07:00:46,000,893.2,1027.5,-1.5,1.6,30,19781,0.0,-,307,3.9,309,4.0,-4.2,-3.9,-,-,19000
53865/汾西,小时数据,2024-12-30 06,2024-12-30 06:00:46,000,892.5,1026.5,-1.2,1.6,29,20603,0.0,-,321,3.3,317,3.2,-3.6,-3.1,-,-,19900
53865/汾西,小时数据,2024-12-30 05,2024-12-30 05:00:44,000,892.3,1026.8,-1.0,1.6,29,21592,0.0,-,322,4.4,321,4.5,-4.1,-3.1,-,-,20100
53865/汾西,小时数据,2024-12-30 04,2024-12-30 04:00:46,000,892.5,1026.7,-0.5,1.6,28,20283,0.0,-,316,4.9,315,4.5,-4.7,-3.3,-,-,19500
53865/汾西,小时数据,2024-12-30 03,2024-12-30 03:00:46,000,892.7,1026.5,-0.9,1.5,27,20291,0.0,-,309,2.8,304,2.7,-5.5,-5.9,-,-,20600
53865/汾西,小时数据,2024-12-30 02,2024-12-30 02:00:46,000,892.6,1026.7,-0.9,1.5,26,21326,0.0,-,300,3.2,302,3.4,-5.0,-5.0,-,-,22200
53865/汾西,小时数据,2024-12-30 01,2024-12-30 01:00:47,000,892.4,1026.2,-0.3,1.5,25,21886,0.0,-,314,4.5,313,4.6,-4.9,-3.4,-,-,23500
53865/汾西,小时数据,2024-12-30 00,2024-12-30 00:01:03,000,892.6,1027.0,-2.0,1.5,29,20819,0.0,-,301,2.3,295,2.0,-5.9,-9.4,-,-,19400
53865/汾西,小时数据,2024-12-29 23,2024-12-29 23:00:49,000,892.9,1026.9,-0.6,1.6,27,22200,0.0,-,313,4.2,308,3.5,-5.3,-5.1,-,-,17200
53865/汾西,小时数据,2024-12-29 22,2024-12-29 22:00:46,000,893.1,1028.3,-3.5,1.6,34,15095,0.0,-,247,2.6,233,1.7,-5.7,-8.2,-,-,15000
53865/汾西,小时数据,2024-12-29 21,2024-12-29 21:00:45,000,892.7,1028.4,-4.6,1.6,37,12916,0.0,-,161,1.7,175,1.2,-5.2,-9.8,-,-,12600
53865/汾西,小时数据,2024-12-29 20,2024-12-29 20:00:49,000,891.9,1027.3,-0.8,1.4,25,23484,0.0,-,329,1.8,322,1.6,-3.4,-5.5,-,-,21300
53865/汾西,小时数据,2024-12-29 19,2024-12-29 19:00:45,000,891.9,1026.9,-0.2,1.4,24,26299,0.0,-,298,3.4,295,3.7,-2.4,-3.2,-,-,24200
53865/汾西,小时数据,2024-12-29 18,2024-12-29 18:00:44,000,891.0,1026.1,0.2,1.5,24,23635,0.0,-,294,3.6,292,3.9,-2.1,-2.8,-,-,22200
53865/汾西,小时数据,2024-12-29 17,2024-12-29 17:00:45,000,890.6,1026.1,-1.9,1.6,31,11424,0.0,-,131,1.9,169,1.4,-1.1,-2.1,-,-,13400
53865/汾西,小时数据,2024-12-29 16,2024-12-29 16:00:45,000,890.7,1026.5,-1.3,1.6,28,17349,0.0,-,143,1.4,146,1.6,0.9,2.6,-,-,16700
53865/汾西,小时数据,2024-12-29 15,2024-12-29 15:00:45,000,890.6,1025.7,0.6,1.5,24,17980,0.0,-,147,1.7,136,1.4,4.1,10.2,-,-,15800
