区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53590/广灵,小时数据,2025-01-11 01,2025-01-11 01:00:49,000,917.0,1040.4,-15.0,1.2,62,24955,0.0,-,69,1.0,32,0.8,-15.1,-16.4,-,-,23600
53590/广灵,小时数据,2025-01-11 00,2025-01-11 00:01:05,000,917.7,1041.6,-14.9,1.2,60,20701,0.0,-,8,0.4,339,0.7,-15.7,-17.0,-,-,21700
53590/广灵,小时数据,2025-01-10 23,2025-01-10 23:00:49,000,918.6,1043.1,-15.3,1.2,64,21226,0.0,-,324,1.5,309,1.4,-17.9,-19.9,-,-,20200
53590/广灵,小时数据,2025-01-10 22,2025-01-10 22:00:49,000,919.0,1044.6,-16.3,1.1,62,18802,0.0,-,301,1.5,288,1.7,-18.2,-21.0,-,-,15500
53590/广灵,小时数据,2025-01-10 21,2025-01-10 21:00:50,000,918.9,1045.6,-15.9,1.0,57,18993,0.0,-,279,2.4,278,2.1,-17.8,-20.1,-,-,12300
53590/广灵,小时数据,2025-01-10 20,2025-01-10 20:00:49,000,918.4,1045.1,-13.7,1.1,50,15165,0.0,-,299,2.2,301,2.2,-16.9,-19.4,-,-,14200
53590/广灵,小时数据,2025-01-10 19,2025-01-10 19:00:50,000,918.3,1044.8,-14.0,1.0,46,9934,0.0,-,257,2.1,264,2.2,-16.1,-19.5,-,-,10300
53590/广灵,小时数据,2025-01-10 18,2025-01-10 18:00:48,000,918.0,1043.6,-11.1,1.0,38,17581,0.0,-,285,1.2,286,1.5,-14.6,-17.0,-,-,7300
53590/广灵,小时数据,2025-01-10 17,2025-01-10 17:00:49,000,917.7,1042.1,-6.1,1.2,30,30000,0.0,-,69,1.0,83,1.4,-10.2,-12.0,-,-,30000
53590/广灵,小时数据,2025-01-10 16,2025-01-10 16:00:52,000,917.8,1041.6,-4.3,1.2,26,30000,0.0,-,105,2.9,105,2.5,-1.3,-3.8,-,-,30000
53590/广灵,小时数据,2025-01-10 15,2025-01-10 15:00:49,000,917.7,1041.7,-4.0,1.2,26,30000,0.0,-,90,2.4,101,2.5,4.7,1.4,-,-,30000
53590/广灵,小时数据,2025-01-10 14,2025-01-10 14:00:48,000,918.0,1042.4,-4.8,1.3,30,30000,0.0,-,109,2.1,119,2.4,7.9,2.0,-,-,30000
53590/广灵,小时数据,2025-01-10 13,2025-01-10 13:00:49,000,918.7,1043.3,-6.1,1.2,31,30000,0.0,-,66,2.1,77,1.9,9.1,1.5,-,-,30000
53590/广灵,小时数据,2025-01-10 12,2025-01-10 12:00:49,000,919.5,1044.7,-8.0,1.3,38,30000,0.0,-,119,0.7,99,1.3,7.0,0.1,-,-,30000
53590/广灵,小时数据,2025-01-10 11,2025-01-10 11:00:48,000,920.4,1045.9,-9.5,1.2,41,30000,0.0,-,101,1.0,117,1.1,2.8,-1.6,-,-,30000
53590/广灵,小时数据,2025-01-10 10,2025-01-10 10:00:45,000,920.5,1046.9,-12.4,1.3,54,30000,0.0,-,93,1.4,101,1.2,-4.4,-5.8,-,-,28300
53590/广灵,小时数据,2025-01-10 09,2025-01-10 09:00:49,000,920.4,1048.0,-17.1,1.2,72,27080,0.0,-,334,0.4,321,0.6,-15.8,-11.6,-,-,17800
53590/广灵,小时数据,2025-01-10 08,2025-01-10 08:00:49,000,919.9,1047.6,-19.6,1.0,75,30000,0.0,-,102,2.2,104,2.0,-21.4,-22.2,-,-,30000
53590/广灵,小时数据,2025-01-10 07,2025-01-10 07:00:49,000,919.7,1046.8,-18.5,1.0,70,30000,0.0,-,278,2.0,280,1.6,-20.9,-23.3,-,-,30000
53590/广灵,小时数据,2025-01-10 06,2025-01-10 06:00:48,000,919.6,1045.7,-18.3,1.0,69,30000,0.0,-,276,1.4,283,1.3,-18.7,-20.5,-,-,30000
53590/广灵,小时数据,2025-01-10 05,2025-01-10 05:00:48,000,919.5,1044.8,-18.6,0.9,67,30000,0.0,-,282,1.8,285,2.3,-20.1,-21.6,-,-,30000
53590/广灵,小时数据,2025-01-10 04,2025-01-10 04:00:49,000,920.0,1044.6,-17.8,1.0,67,30000,0.0,-,281,1.6,276,1.1,-19.6,-21.8,-,-,30000
53590/广灵,小时数据,2025-01-10 03,2025-01-10 03:00:50,000,920.4,1045.3,-19.0,0.9,66,30000,0.0,-,275,2.4,264,2.0,-20.1,-22.0,-,-,30000
53590/广灵,小时数据,2025-01-10 02,2025-01-10 02:00:48,000,920.4,1045.6,-19.6,0.9,68,30000,0.0,-,286,2.9,285,3.1,-20.9,-21.6,-,-,30000
53590/广灵,小时数据,2025-01-10 01,2025-01-10 01:00:48,000,920.7,1045.9,-18.9,0.9,65,30000,0.0,-,279,3.9,279,3.8,-20.8,-21.8,-,-,30000
53590/广灵,小时数据,2025-01-10 00,2025-01-10 00:01:02,000,920.8,1046.2,-19.0,0.9,66,20760,0.0,-,270,1.6,268,1.8,-20.8,-24.4,-,-,7000
53590/广灵,小时数据,2025-01-09 23,2025-01-09 23:00:47,000,920.7,1046.1,-18.2,1.0,66,30000,0.0,-,284,2.8,289,2.9,-19.9,-20.9,-,-,24200
53590/广灵,小时数据,2025-01-09 22,2025-01-09 22:00:48,000,920.7,1046.6,-18.7,0.9,65,20682,0.0,-,288,2.2,287,1.9,-19.9,-23.2,-,-,19500
53590/广灵,小时数据,2025-01-09 21,2025-01-09 21:00:48,000,920.7,1047.7,-18.4,0.9,62,6207,0.0,-,287,1.9,278,2.2,-19.3,-23.0,-,-,6100
53590/广灵,小时数据,2025-01-09 20,2025-01-09 20:00:50,000,920.5,1048.1,-16.6,1.0,58,20307,0.0,-,281,2.9,282,2.8,-18.5,-20.7,-,-,17100
53590/广灵,小时数据,2025-01-09 19,2025-01-09 19:00:49,000,920.3,1047.8,-15.7,1.0,53,2819,0.0,-,266,1.8,267,2.3,-17.3,-20.9,-,-,3400
53590/广灵,小时数据,2025-01-09 18,2025-01-09 18:00:48,000,919.9,1046.5,-12.0,1.0,43,30000,0.0,-,109,0.7,83,1.0,-15.8,-19.3,-,-,30000
53590/广灵,小时数据,2025-01-09 17,2025-01-09 17:00:49,000,919.3,1044.7,-8.6,1.1,34,30000,0.0,-,105,2.9,112,1.9,-11.4,-11.2,-,-,30000
53590/广灵,小时数据,2025-01-09 16,2025-01-09 16:00:48,000,919.2,1043.8,-6.6,1.2,32,30000,0.0,-,105,2.4,108,2.1,-2.8,-6.3,-,-,30000
53590/广灵,小时数据,2025-01-09 15,2025-01-09 15:00:48,000,919.1,1043.2,-6.1,1.2,31,30000,0.0,-,182,1.2,136,2.1,3.9,1.2,-,-,30000
53590/广灵,小时数据,2025-01-09 14,2025-01-09 14:00:49,000,919.1,1043.5,-6.8,1.2,32,30000,0.0,-,94,1.5,82,2.0,6.1,0.4,-,-,30000
53590/广灵,小时数据,2025-01-09 13,2025-01-09 13:00:48,000,919.7,1043.8,-7.3,1.2,33,30000,0.0,-,128,3.1,121,1.8,6.2,0.6,-,-,30000
53590/广灵,小时数据,2025-01-09 12,2025-01-09 12:00:47,000,920.4,1044.6,-8.1,1.1,34,30000,0.0,-,353,0.9,81,1.7,3.4,-0.7,-,-,30000
53590/广灵,小时数据,2025-01-09 11,2025-01-09 11:00:48,000,920.9,1045.2,-8.9,1.2,38,30000,0.0,-,109,1.9,95,1.9,-0.6,-0.7,-,-,30000
53590/广灵,小时数据,2025-01-09 10,2025-01-09 10:00:49,000,920.7,1044.8,-10.4,1.4,49,30000,0.0,-,87,1.3,102,1.2,-6.9,-4.5,-,-,29400
53590/广灵,小时数据,2025-01-09 09,2025-01-09 09:00:46,000,919.9,1044.8,-14.8,1.3,66,14163,0.0,-,187,1.1,190,1.1,-17.3,-11.4,-,-,17200
53590/广灵,小时数据,2025-01-09 08,2025-01-09 08:02:47,CCA,918.9,1044.5,-19.0,0.9,69,30000,0.0,-,280,0.9,289,1.0,-20.9,-23.7,-,-,30000
53590/广灵,小时数据,2025-01-09 07,2025-01-09 07:00:45,000,918.1,1043.8,-19.8,0.9,72,30000,0.0,-,274,2.0,271,2.4,-20.9,-25.1,-,-,30000
53590/广灵,小时数据,2025-01-09 06,2025-01-09 06:00:47,000,917.4,1042.9,-20.0,0.9,71,30000,0.0,-,274,2.0,275,2.0,-20.8,-24.8,-,-,30000
53590/广灵,小时数据,2025-01-09 05,2025-01-09 05:00:42,000,916.9,1042.0,-19.1,0.9,69,30000,0.0,-,305,1.2,267,0.8,-20.4,-25.2,-,-,30000
53590/广灵,小时数据,2025-01-09 04,2025-01-09 04:00:46,000,917.0,1041.6,-18.0,1.0,65,30000,0.0,-,244,1.2,248,1.4,-20.0,-23.7,-,-,30000
53590/广灵,小时数据,2025-01-09 03,2025-01-09 03:00:47,000,916.8,1040.9,-16.7,1.0,63,30000,0.0,-,346,0.9,265,0.5,-19.7,-23.9,-,-,30000
53590/广灵,小时数据,2025-01-09 02,2025-01-09 02:00:45,000,916.3,1040.6,-17.0,1.0,62,30000,0.0,-,80,1.2,85,1.3,-19.2,-24.1,-,-,30000
53590/广灵,小时数据,2025-01-09 01,2025-01-09 01:00:49,000,916.2,1040.3,-15.2,1.0,55,30000,0.0,-,125,0.8,147,0.6,-18.5,-21.5,-,-,30000
53590/广灵,小时数据,2025-01-09 00,2025-01-09 00:01:04,000,916.2,1040.1,-14.2,1.1,56,30000,0.0,-,90,1.1,104,1.2,-18.0,-21.4,-,-,30000
53590/广灵,小时数据,2025-01-08 23,2025-01-08 23:00:48,000,916.1,1040.0,-13.6,1.1,52,30000,0.0,-,203,0.8,193,0.7,-17.1,-20.9,-,-,30000
53590/广灵,小时数据,2025-01-08 22,2025-01-08 22:00:46,000,916.1,1039.9,-11.6,1.1,45,30000,0.0,-,345,2.2,348,2.7,-15.1,-15.2,-,-,30000
53590/广灵,小时数据,2025-01-08 21,2025-01-08 21:00:47,000,915.8,1039.5,-10.7,1.2,43,30000,0.0,-,351,3.2,358,3.9,-13.9,-13.1,-,-,30000
53590/广灵,小时数据,2025-01-08 20,2025-01-08 20:00:49,000,915.5,1039.6,-9.9,1.2,42,30000,0.0,-,352,3.1,350,3.4,-13.5,-11.9,-,-,30000
53590/广灵,小时数据,2025-01-08 19,2025-01-08 19:00:46,000,914.9,1038.6,-9.6,1.2,42,30000,0.0,-,333,2.9,334,3.1,-12.8,-12.2,-,-,30000
53590/广灵,小时数据,2025-01-08 18,2025-01-08 18:00:47,000,914.2,1037.8,-9.3,1.3,44,30000,0.0,-,351,3.0,353,3.7,-11.9,-11.1,-,-,30000
53590/广灵,小时数据,2025-01-08 17,2025-01-08 17:00:46,000,913.7,1036.7,-8.8,1.2,39,30000,0.0,-,345,3.4,353,2.9,-10.8,-10.5,-,-,30000
53590/广灵,小时数据,2025-01-08 16,2025-01-08 16:00:47,000,913.6,1036.2,-8.0,1.2,36,30000,0.0,-,358,4.4,342,4.4,-6.7,-7.6,-,-,30000
53590/广灵,小时数据,2025-01-08 15,2025-01-08 15:00:47,000,913.7,1035.9,-7.4,1.3,36,30000,0.0,-,349,4.5,336,3.5,-1.7,-0.2,-,-,30000
53590/广灵,小时数据,2025-01-08 14,2025-01-08 14:00:48,000,914.0,1036.1,-8.0,1.3,39,30000,0.0,-,337,4.5,358,4.5,-2.0,-0.5,-,-,30000
53590/广灵,小时数据,2025-01-08 13,2025-01-08 13:00:46,000,914.5,1036.8,-9.0,1.2,39,30000,0.0,-,11,3.9,360,3.4,-3.0,-3.3,-,-,30000
53590/广灵,小时数据,2025-01-08 12,2025-01-08 12:00:45,000,915.3,1037.7,-9.2,1.2,41,30000,0.0,-,355,4.7,16,3.4,-2.5,-2.2,-,-,30000
53590/广灵,小时数据,2025-01-08 11,2025-01-08 11:00:46,000,915.8,1038.1,-9.9,1.2,43,30000,0.0,-,358,3.2,7,3.4,-4.7,-1.5,-,-,30000
53590/广灵,小时数据,2025-01-08 10,2025-01-08 10:00:46,000,916.1,1038.7,-11.5,1.1,45,24543,0.0,-,276,1.9,289,1.6,-8.7,-0.7,-,-,30000
53590/广灵,小时数据,2025-01-08 09,2025-01-08 09:00:46,000,915.5,1037.5,-12.4,1.2,50,30000,0.0,-,11,0.7,11,0.9,-14.0,-9.6,-,-,30000
53590/广灵,小时数据,2025-01-08 08,2025-01-08 08:01:24,CCA,914.5,1036.4,-14.8,1.2,60,30000,0.0,-,53,1.5,55,1.7,-15.7,-18.3,-,-,15800
53590/广灵,小时数据,2025-01-08 07,2025-01-08 07:00:46,000,913.8,1035.3,-14.0,1.1,55,30000,0.0,-,32,2.4,42,2.0,-15.0,-16.3,-,-,30000
53590/广灵,小时数据,2025-01-08 06,2025-01-08 06:00:46,000,912.9,1034.2,-14.1,1.2,58,30000,0.0,-,35,1.2,9,0.6,-15.7,-23.8,-,-,30000
53590/广灵,小时数据,2025-01-08 05,2025-01-08 05:00:46,000,912.4,1033.2,-12.4,1.3,55,30000,0.0,-,336,3.4,351,3.2,-14.0,-14.8,-,-,30000
53590/广灵,小时数据,2025-01-08 04,2025-01-08 04:00:45,000,911.8,1032.4,-11.7,1.4,57,30000,0.0,-,15,2.3,23,1.8,-12.8,-15.2,-,-,30000
53590/广灵,小时数据,2025-01-08 03,2025-01-08 03:00:45,000,911.3,1031.3,-10.7,1.6,59,30000,0.0,-,17,2.1,25,1.9,-12.1,-14.4,-,-,30000
53590/广灵,小时数据,2025-01-08 02,2025-01-08 02:00:45,000,910.6,1030.7,-9.6,1.7,56,30000,0.0,-,1,3.6,354,3.9,-10.6,-11.7,-,-,30000
53590/广灵,小时数据,2025-01-08 01,2025-01-08 01:00:46,000,910.0,1029.8,-9.0,1.7,55,30000,0.0,-,3,3.1,3,3.6,-10.1,-11.0,-,-,30000
53590/广灵,小时数据,2025-01-08 00,2025-01-08 00:01:02,000,909.6,1029.6,-8.7,1.7,53,30000,0.0,-,351,2.4,340,2.2,-10.3,-13.7,-,-,30000
53590/广灵,小时数据,2025-01-07 23,2025-01-07 23:00:44,000,909.5,1029.2,-7.5,1.8,52,30000,0.0,-,323,2.3,354,2.8,-7.3,-9.2,-,-,30000
53590/广灵,小时数据,2025-01-07 22,2025-01-07 22:00:43,000,908.6,1028.1,-6.7,2.1,58,30000,0.4,-,360,6.4,359,6.9,-5.8,-7.3,-,-,30000
53590/广灵,小时数据,2025-01-07 21,2025-01-07 21:00:50,000,906.4,1025.4,-3.8,3.7,80,1413,0.0,-,360,6.4,16,6.4,-4.2,-4.1,-,-,3500
53590/广灵,小时数据,2025-01-07 20,2025-01-07 20:00:47,000,905.6,1024.5,-1.7,2.4,44,30000,0.0,-,324,4.5,321,5.0,-3.4,-2.4,-,-,30000
53590/广灵,小时数据,2025-01-07 19,2025-01-07 19:00:45,000,905.0,1023.8,-1.0,2.0,35,30000,0.0,-,301,7.3,310,5.4,-3.4,-1.9,-,-,30000
53590/广灵,小时数据,2025-01-07 18,2025-01-07 18:00:46,000,904.6,1023.4,-0.8,1.8,32,30000,0.0,-,301,4.2,308,4.6,-3.8,-2.2,-,-,30000
53590/广灵,小时数据,2025-01-07 17,2025-01-07 17:00:47,000,904.3,1022.8,-0.6,1.8,31,30000,0.0,-,283,5.3,284,5.3,-2.8,-1.6,-,-,30000
53590/广灵,小时数据,2025-01-07 16,2025-01-07 16:00:47,000,904.6,1023.0,-0.6,1.8,31,30000,0.0,-,287,4.8,294,6.4,-1.1,-0.5,-,-,30000
53590/广灵,小时数据,2025-01-07 15,2025-01-07 15:00:48,000,905.0,1023.4,0.5,1.9,30,30000,0.0,-,298,6.3,283,6.2,7.7,6.9,-,-,30000
53590/广灵,小时数据,2025-01-07 14,2025-01-07 14:00:46,000,905.7,1024.4,-1.3,1.7,31,30000,0.0,-,270,7.8,277,7.5,2.7,0.9,-,-,30000
53590/广灵,小时数据,2025-01-07 13,2025-01-07 13:00:47,000,906.6,1025.2,-1.1,1.7,31,30000,0.0,-,278,7.7,286,7.1,6.1,4.6,-,-,30000
53590/广灵,小时数据,2025-01-07 12,2025-01-07 12:00:45,000,907.8,1026.6,-2.4,1.5,30,30000,0.0,-,322,4.9,324,6.0,1.7,1.6,-,-,29600
53590/广灵,小时数据,2025-01-07 11,2025-01-07 11:00:46,000,908.5,1027.1,-2.3,1.7,32,30000,0.0,-,303,8.1,303,6.8,5.7,3.9,-,-,30000
53590/广灵,小时数据,2025-01-07 10,2025-01-07 10:00:44,000,909.0,1027.7,-3.0,1.6,33,30000,0.0,-,291,8.8,294,8.3,1.0,2.1,-,-,30000
53590/广灵,小时数据,2025-01-07 09,2025-01-07 09:00:50,000,909.0,1028.7,-4.7,1.6,38,30000,0.0,-,282,6.8,284,7.1,-6.2,-2.9,-,-,30000
53590/广灵,小时数据,2025-01-07 08,2025-01-07 08:00:47,000,909.1,1028.9,-6.9,1.7,46,30000,0.0,-,277,5.4,284,4.1,-12.8,-9.2,-,-,30000
53590/广灵,小时数据,2025-01-07 07,2025-01-07 07:00:45,000,908.9,1028.9,-7.4,1.6,45,30000,0.0,-,276,4.1,277,4.0,-13.3,-10.2,-,-,30000
53590/广灵,小时数据,2025-01-07 06,2025-01-07 06:00:44,000,908.8,1028.9,-7.8,1.5,45,30000,0.0,-,293,1.5,304,1.9,-15.0,-14.8,-,-,30000
53590/广灵,小时数据,2025-01-07 05,2025-01-07 05:00:45,000,909.1,1028.6,-7.2,1.6,44,30000,0.0,-,300,4.2,301,4.3,-12.2,-9.6,-,-,30000
53590/广灵,小时数据,2025-01-07 04,2025-01-07 04:00:45,000,909.8,1029.0,-6.4,1.6,43,30000,0.0,-,314,3.2,307,4.2,-11.8,-9.1,-,-,30000
53590/广灵,小时数据,2025-01-07 03,2025-01-07 03:00:45,000,910.3,1029.8,-7.5,1.6,45,30000,0.0,-,305,3.0,306,3.2,-13.7,-12.3,-,-,30000
53590/广灵,小时数据,2025-01-07 02,2025-01-07 02:00:40,000,910.6,1029.9,-6.5,1.5,40,30000,0.0,-,304,2.2,308,2.5,-13.0,-12.9,-,-,30000
53590/广灵,小时数据,2025-01-07 01,2025-01-07 01:00:48,000,910.7,1030.0,-5.7,1.6,40,30000,0.0,-,312,3.4,309,3.8,-10.8,-8.5,-,-,30000
